buyer_id,seller_id,total_transactions_with_seller
d0d53c19f7d5ca40236abfb2a0d610247ec68d3c274681dafcaea920b2847b19,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
295a837f30dc5467c6b13e829c77b821201cdd28c5b1d27c68a94e60243bae03,295a837f30dc5467c6b13e829c77b821201cdd28c5b1d27c68a94e60243bae03,17
3077819ec94241590c88a38ed75fa3ef4bbe5a3328d805a10d4ce8cba0a7f1f5,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
7a2a24afbfeed6c269403d8913c19c4e7225c7d49a2539e10304ae0cdb6d6c14,7a2a24afbfeed6c269403d8913c19c4e7225c7d49a2539e10304ae0cdb6d6c14,17
fc6919fe2dcf25c62d62953eb6fc99be0079583224d35099d2d1188a2bd2612a,fc6919fe2dcf25c62d62953eb6fc99be0079583224d35099d2d1188a2bd2612a,17
fcaa7194c2118f4f8dc7f9496c0d9f853ddff55198ea0dc622961de9023f1751,fcaa7194c2118f4f8dc7f9496c0d9f853ddff55198ea0dc622961de9023f1751,17
ed654f3687ca1ef5da46e0d2988c906c02a740fa1fb1bf68f0d3725ac35e2201,ed654f3687ca1ef5da46e0d2988c906c02a740fa1fb1bf68f0d3725ac35e2201,17
463242d1faabac59172ed297f17414804f2a2ce30f8bd6d0fe009aa31012ed74,463242d1faabac59172ed297f17414804f2a2ce30f8bd6d0fe009aa31012ed74,17
c669185e29b81d3caf57cff78a82863be5b37ad6180d264f46318034768eeb39,c669185e29b81d3caf57cff78a82863be5b37ad6180d264f46318034768eeb39,17
724faf5f6a23dd17eeabda515f7153814de2f758ee28ce59a0862df38138a839,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
5e55333db80c8e83a734389f9b2e91b58c0e66d402376d05655d6fa37e89616a,5e55333db80c8e83a734389f9b2e91b58c0e66d402376d05655d6fa37e89616a,17
70a764860d27f2a620aaecc4207af0e487f94ab120f5be4e79f432f1d7abf67e,70a764860d27f2a620aaecc4207af0e487f94ab120f5be4e79f432f1d7abf67e,17
51b82baa2211c9ff5a734c40360a096f03fd67216724d0f0e7005842542b0d07,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
d4419bdd57061d83954f3c5eb46b1aea78d4b73e5bff372b77a2a81ca68114b5,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
7909a65786658cdaa755f4fa5f02d928cc9437996f4a78e7d225fe139ae2a684,7909a65786658cdaa755f4fa5f02d928cc9437996f4a78e7d225fe139ae2a684,17
30c865b12fe2e38a1438e7b91d838ff74138b399f512a8c83a8975186ce11dc6,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
0bdf1376b509b3451b0c8521866fb6fc321c2aba543c942ca85c9137e383cbca,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
7fd8b4c69bdd0f9534f82c19af764818fd9760d14dc2e1386f70eadcb5390cff,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
2d89f92750d1002a2c9dcd2923c9326d580ff642647210a31ada8caafa2c6386,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
722f02b0475c1a8ac455debafb838925307e7eba31271433c4a9f2e8196d8d73,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
a713578445d9dd2b1a85d0675465e5fa4557ed1b1bf8e278fe02bf9e1590296c,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
5db3954b0cc89de30c4b98f9a521e81eec688d3cf13b28e33dfbf4da38c1208e,5db3954b0cc89de30c4b98f9a521e81eec688d3cf13b28e33dfbf4da38c1208e,17
8810abe8c15866969b1ece56b5d7e590e4270d04a7e589ccd5d9d3e983b066a9,8810abe8c15866969b1ece56b5d7e590e4270d04a7e589ccd5d9d3e983b066a9,17
dc0d4f581acfd4f06813eb0bde9e1834b18af2f2fc622a11ac316bb057e132e4,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
2ea9f703ce9bf157285a7a7091a56d79892e3e3a59f2c4b5b5ab98a10064bbf0,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
7ba8b7f9ed7e6237802bbbf42ef169f20c83c03768b69a0ce7a8a0980d6d2dad,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
bfff49489da26fdb0933e8363c500a2d8edafd6977de1558c70152d7d6b245e3,bfff49489da26fdb0933e8363c500a2d8edafd6977de1558c70152d7d6b245e3,17
26b47718b34307dd3b3f662abc87a6f4d219dbdea1a292a079cfb24a68b4fc51,26b47718b34307dd3b3f662abc87a6f4d219dbdea1a292a079cfb24a68b4fc51,17
5cbfce851022c81a4aa40736e6c03168535b569ce6929c93eed40c8c0eede008,5cbfce851022c81a4aa40736e6c03168535b569ce6929c93eed40c8c0eede008,17
417b1428dbe22224d52e708c2603b680ce45fdb596896af434b442f8a3a53da7,417b1428dbe22224d52e708c2603b680ce45fdb596896af434b442f8a3a53da7,17
57aad94ce2fd0ec1652993d99ba3ba73f3d775206d8f5de1d9eb582cbc148947,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
3dc64d98f28fe4dc3cc818905a3ecb9baa22e47d67edbf7b3a71b33ecc0a6f08,3dc64d98f28fe4dc3cc818905a3ecb9baa22e47d67edbf7b3a71b33ecc0a6f08,17
b8c43ed5e5e1f7b13fe5e46e085a9da8bed4910917f98bb2a2a70ab298f0929b,b8c43ed5e5e1f7b13fe5e46e085a9da8bed4910917f98bb2a2a70ab298f0929b,17
507d2a424f92a3f3b8fc66fe20d20867739d445db8c9ad7f7de4ba6abd630399,507d2a424f92a3f3b8fc66fe20d20867739d445db8c9ad7f7de4ba6abd630399,17
be4127a96ad9f6cd9304758393bc248380d96903cd7f0534913129f8c937f3b2,be4127a96ad9f6cd9304758393bc248380d96903cd7f0534913129f8c937f3b2,17
b13aa5ba4ea9bb2443cac2caa92fb8d6b3a86f3d3b35b5da314b7538934f1f4d,b13aa5ba4ea9bb2443cac2caa92fb8d6b3a86f3d3b35b5da314b7538934f1f4d,17
259b151a510d98f877537637ff859e24b072428caf8800ca44c4b46f6b6b2d93,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
7eb052b82c034dfb4a81cae3f42f93cd716bb8e35354da533dff4616abe64985,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,17
a6ec64ae5fa7aa1f3152ed561ec2641eeb3c169487693a409d618c74e42e756e,a6ec64ae5fa7aa1f3152ed561ec2641eeb3c169487693a409d618c74e42e756e,16
f125b22d379a264dff214839a4598d6209d1b342f6c7c03c3e04fb0a096bfb74,f125b22d379a264dff214839a4598d6209d1b342f6c7c03c3e04fb0a096bfb74,16
83a46b12f2e1410d839da31a3a4e24e01f9ff713ef7eacd2dbca792d7475d998,83a46b12f2e1410d839da31a3a4e24e01f9ff713ef7eacd2dbca792d7475d998,16
6c75e31b7814191bd2d7b9caebf5a3b899f17b754419ac13f144da7b7217815b,6c75e31b7814191bd2d7b9caebf5a3b899f17b754419ac13f144da7b7217815b,16
8e3a87546d2332af84e8cfd471ef5b7644c20cc0ceadf43fae1123ca1983f490,8e3a87546d2332af84e8cfd471ef5b7644c20cc0ceadf43fae1123ca1983f490,16
0fd55d3bc182e5e8a27086b6ae300f39b82e63a3c6a565138f0ac49f8bdac727,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
85635e5ef9f76bb6199b70213bd0363e25016e65f835982282d8478d77be494e,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
88acc0ef21b7805d919096d51dda14ba22436cbade49ba39f813327706ab1303,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
dc8aed671a2fa700d95833b28be8f4dc722202cee9d2310cbefa7f17ab7c372f,dc8aed671a2fa700d95833b28be8f4dc722202cee9d2310cbefa7f17ab7c372f,16
efa329cec4f1952cd931d147161768bd6a51ba25465016fad5df1d815890fe60,efa329cec4f1952cd931d147161768bd6a51ba25465016fad5df1d815890fe60,16
65103a71465fe7714bd4e727ee4cb732ece719ef24925347bb57a532f25bd984,65103a71465fe7714bd4e727ee4cb732ece719ef24925347bb57a532f25bd984,16
f6d179f5d6a8c8ba9b2889ca457c2edfcddb910bc157af8c8be8333556409e08,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
c7963e653245536af74be98874bc3f8d680d43e3fd59241508e2b15bb76ae7c2,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
e3cc070323d55ab7edfbbe3c3be8132d8394fd6dfb6008bf2975ce54d596fb8b,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
fdf1f4eec2c2cdf7f76b60674ab2f363b289db1d36a8968c6d75152e32b882ae,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
53c4a1bdcbe56b8fddf8b058f7616fc73fe27ca3227a8ca4b355382d6c9ea0cc,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
a81138a1f16d4a5ef1afdbfe23e85fae41f62a97655b0361a2c649fa80b951dc,a81138a1f16d4a5ef1afdbfe23e85fae41f62a97655b0361a2c649fa80b951dc,16
a55674077f7db3b4ecb2ba1805e58c966469e00a532dfb0c7561a1e763685a1e,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
6679bfec3b932113f646c1b7b8bde801e20d3bf49e2a6cac95f57b40e0dabac8,6679bfec3b932113f646c1b7b8bde801e20d3bf49e2a6cac95f57b40e0dabac8,16
272639fb917db2e008eb1f8e1d7bcf472d80b47f0c0c6cc915bc45c07b0b481a,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
0430ab87bf805ed6654bea289cfe06c79a5bda0577f3f53a7a78dab48b61afcd,0430ab87bf805ed6654bea289cfe06c79a5bda0577f3f53a7a78dab48b61afcd,16
0fa81baafb32219f2931b9c76f7039acaa555d8e15c03ec4ff49d6c0484171c7,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
169788ca2a95207cf4d06b5ff60754e8443a5f660f60a44a63dd5f9e77f87213,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
aaa4637176f99eefe478ec36f4a31525fec00a1d7b7dcb820261f2257c62b3aa,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
3a05ddff027837df3f59a4252c16b9a51c2e9ecaaca8d9960be3a1a8df27efdc,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
a9262a3eb2525f7ba4931d2d9e61bff12a7f7583a12ea0d50678ae9f00c19cd3,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
0985e1109ffa011ab7589038ac2eac0339d85d66a0e148e36e7e05099e3aa066,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
4828983f27ce00e5f7d58b7d7cfa787f307d715b274eb6a91561718a4ee9199b,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
97e97173aebedc3df6d150745e6f9be87096d9b3194a5cb4ab792057ed4ea3e6,97e97173aebedc3df6d150745e6f9be87096d9b3194a5cb4ab792057ed4ea3e6,16
323b7e92a77c606dce4f54874561a1ba4d0f5facee399496a30c998978257427,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
10f8006cb4ade1d072d809b0518c8a7edc106f03dd512a94173fc3ccf238399b,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
3dc3954fafa067822c2c3ed1a713802bdddcbcbe93c39241f74aa5ee78761859,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
7faf78ce5394ce9192ccbf1c53ae51e89c0511b9241b95ff4c6ff5f6c9e47246,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
018dc8adcbc41894bd9f05fbecf09ced14a1e5d4b09e2a0a1678b79c87b4b283,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
524c475a913d741338cc2b7440900580b38a35cd349813fd49dbf776d17ee302,524c475a913d741338cc2b7440900580b38a35cd349813fd49dbf776d17ee302,16
b50a53a8dfebc0d53a27ee866fc63b499bdfbd93834286b4cbe9e33a78713c23,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
b2092bb87868755daa8af140e2a9a1ff200f44baae9246e21637a452c18eb64d,b2092bb87868755daa8af140e2a9a1ff200f44baae9246e21637a452c18eb64d,16
30cbe80379b44a377404751f387510c742f013ce4b680fe36b52b18dce96dec4,30cbe80379b44a377404751f387510c742f013ce4b680fe36b52b18dce96dec4,16
0bd21dde61ce42dde126e2a7ace2119a17a7cd4b5d941d11377718a86bbc5e63,0bd21dde61ce42dde126e2a7ace2119a17a7cd4b5d941d11377718a86bbc5e63,16
a5db86d02ce82f9434d5714fdbc996f2597eebe16a8ceff4f45b9e3343eefa8b,a5db86d02ce82f9434d5714fdbc996f2597eebe16a8ceff4f45b9e3343eefa8b,16
26d9caa9394ec6cdad0c2181e4e8bb0710eb9009b668fba824aa962065b5bc84,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
4c3d19362bb25d42bfe28861176b341f73490d33e4d2784259aabe9127732b88,4c3d19362bb25d42bfe28861176b341f73490d33e4d2784259aabe9127732b88,16
d387c9fb3ac63664b3616c42b081fc4819b57936a5c757c7c915c08cc9190077,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
6bfcbb5824572c76a508a3128715e17058dd9b1c2abb68594afe50f3acdc4ce7,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
e41798df6fe318e52c0c6001455d3041418fc2bd2adb4e6f31b030a15a75a667,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
47a2182b5de8b1c2a4de9a4e48528c57944c813d9a92528c13ea59b65f76d9a9,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
f8b3c75ebbf28b0d93aa3ba82a819adda9a7be4ea352a9d5b7911e3464a90172,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,16
e7bdaa5038a17356560dcbf2f460d6e20019e196bb5ff6d6c5812a8d0c3e5849,e7bdaa5038a17356560dcbf2f460d6e20019e196bb5ff6d6c5812a8d0c3e5849,16
4b7b84e0202aa148cc65da64aeed1bf08dda61656a6b35b18618e8046d6fd2a5,4b7b84e0202aa148cc65da64aeed1bf08dda61656a6b35b18618e8046d6fd2a5,16
cb519454ab7d5709474ad0c4d71ca3e532996b71cbe15bb92fa04a9a6a2900a5,cb519454ab7d5709474ad0c4d71ca3e532996b71cbe15bb92fa04a9a6a2900a5,16
8376c989d63ac7e197d37a6c2406a149bcbcd52c78df7b26552a766b19014b85,8376c989d63ac7e197d37a6c2406a149bcbcd52c78df7b26552a766b19014b85,16
ac38f68e57524d55018cd5a1b24ddae69576e7f848f94997793ca2e21cb601ba,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
16808e866aca2fff63441ba0e41d6fe6058681d8ddf067c58f2a6584e1693e7f,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
58603d6ec46fb8a1c2e6c0ac4e655f7119cb0922e5f0baaeee61a9479c5d28d9,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
7d4c6f94e5d3d29da5c622e20212baf78d1742e7ca859875359dd5385dc1a6d6,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
d8d14dd9310ec842350a5337197be15944a0f9c1803d0b00d3f67299b49d5553,d8d14dd9310ec842350a5337197be15944a0f9c1803d0b00d3f67299b49d5553,15
8230ed6bbeb298836529de85e12eafad2e7605c1446a5506b2d08ab4b578ca48,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
cee9f64616833e01b648b8d175a8592aa1b5851df4d0031123301333d184992a,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
cbc358b0fb8173e27f5a4157fd65fb60b30f4e26295e6d055c7aa59d10e17867,cbc358b0fb8173e27f5a4157fd65fb60b30f4e26295e6d055c7aa59d10e17867,15
9d2a5a65b752e0e8c7ec738323f9ec236881940431a998c5af6e0d859cde7b2c,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
0e90ca67ec1e12c29d1784c57c6e61eecf06f346a161bf1a1af98a2de2a328ba,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
ae54840fdce649a1415fec89e3e424923d6dde2b699d0dbfd0eb48231ecbfe8e,ae54840fdce649a1415fec89e3e424923d6dde2b699d0dbfd0eb48231ecbfe8e,15
8ffe7ed3c04219f864da5fc753e066b1556e8d40a1e166fe0d4bd32a7829f248,8ffe7ed3c04219f864da5fc753e066b1556e8d40a1e166fe0d4bd32a7829f248,15
d5a9f6935a27b0b63e56f0ddba945065a3d08cdb1337de9f42729afcfbf7d23c,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
d5c134b790a6a523bcbe3786e8c62277043e7b0e1c3271233ff6cf9abf37f85b,d5c134b790a6a523bcbe3786e8c62277043e7b0e1c3271233ff6cf9abf37f85b,15
4ce9c3f40c3d6e2f6ebd1fbb81bac95c6df01e7501fe9a3e28504dec8560b1ba,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
667862f38bcc3430ee7ba2c59e2258b00ba1c9af2ad7c7d47568199e861c453a,667862f38bcc3430ee7ba2c59e2258b00ba1c9af2ad7c7d47568199e861c453a,15
8672f592883f7ec294f3f43c411b585def8b06e1b832f9c9e8e84a72b7e51148,8672f592883f7ec294f3f43c411b585def8b06e1b832f9c9e8e84a72b7e51148,15
f89791bc2beb293bdaebc8642740216fa54f55a121e3f9ec8e2aa537dbd7dfe3,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
75fea7ff46e0f25cd5898dfc1c0541e804e9912453030b9a8f2345910980c979,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
e2b46e6c9ea8054348ee218ef98f6f6dae131bc98dd8c7fae59920e30dc09517,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
8d800b00f167a6ecf674e340f7a431142461cfa2fd9bd94e5cfa70667d29c126,8d800b00f167a6ecf674e340f7a431142461cfa2fd9bd94e5cfa70667d29c126,15
0156ed4bf9c149e83bf588d2dfca25511b6fd60194293885fb1696181f9e9398,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
db886b1b6cb581d2ae54d586c6aa1bbb454a97f19e2a3029ea355d572d64ae6c,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
8b34db5fae45a181cb069710b9f8915e2f7ded2bd9dd51b0044aff2359b9cb3b,8b34db5fae45a181cb069710b9f8915e2f7ded2bd9dd51b0044aff2359b9cb3b,15
c6a9b602f48fa02265ed59db5fb518e710be2d665e6dafe391a6aada91809750,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
059fede3ef2c800665b022cda61ee4131ecefc9cbc27b4869f9ef770680e0e9c,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
efa3895f704b5e33f676e08afd799a5728dc64f8efcd85d81cb5c9beb3098582,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
43e640d9367c005f993d3b40c5504799c1b2e25f0ad1747917f1ddffca5c5fcf,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
accdcafcec36fb8a48bf2a4c805c3e002547a17b2d27758fe5293312e1a43b4e,accdcafcec36fb8a48bf2a4c805c3e002547a17b2d27758fe5293312e1a43b4e,15
5b47a8acf64f61df2bf077f1bb038c000cd6b3c27386a5d1f741ff4555518d6d,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
4b8fbaa5b006b8e9762bf43093b7d3a35e14e4ed4af838c4ff0da0af5f89d7e7,4b8fbaa5b006b8e9762bf43093b7d3a35e14e4ed4af838c4ff0da0af5f89d7e7,15
d865a3e0b5ceb0c2ae4706af0e4d771f45683567d941c7fc5d14be6dc3b01088,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
6c580ed655252af1be4cd4f542bd70fbf90c9324cf21bb6f1ec1ebe91d69020c,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
cb00b1c69a990660e82b3ed093f1d0c014a47685b8840014fac21dda90a1b1af,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
d9c8989f4ff42c56a287dadfd64a1c68b87d4d4f20e75cbbc3e5419c6a35e418,d9c8989f4ff42c56a287dadfd64a1c68b87d4d4f20e75cbbc3e5419c6a35e418,15
f640efb5887192f95dd37a0f411af619e546c7f3f701e5d90637cf11bea4f13f,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
59385300debd4006d5d5481c0bdab6d5ea66859a00d878602465360c4d7239d8,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
89ff4b988709198362db8235197ee800a95eff6604cde3941c483be206c003b9,89ff4b988709198362db8235197ee800a95eff6604cde3941c483be206c003b9,15
b86c0d48329a84312ea41b20a604836bd6b91c172b2dd5c0292dab2e96daecb4,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
15ad9b87b5399483304586f2219735788936cef4782c25cfda6f1710f3479481,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
69b20640d16990f25688d6f81b84b5a95620d1999e6a3264937c75c697576cfe,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
b5a296a1741aefd27c1d19579e4b9583a10164857de2b78226c032c0ea599a62,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
f8c4e3ce1c2b1674805ae73412e0888532275638a1127f05789423c7b49cf0ee,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
0b1e2501481fb564bfcf850083578cceb1bc5b72b901685e490216117f7c453c,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
ecfdd728139d819ab4e66d310bda9a2b0710d222a53abd8b3fd590371a601e2b,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
1d3dac518e5cc54b89be60df8445671c261214a0cc643793fb4fc18c9802cc0e,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
5ef56708c3bcb1c9f85e04473389c59735c3b92dd5bf2710e7e32545d8bb3f18,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
011b3f437b48a97d130245ca20af1cc24d3bed36592dd20e115629a7d75a4560,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
6a44478d47bc16a87a615ae5e3d02efe6e8d928ce34ace19b95cb78d611b35a9,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
5616584b417aa4bdc15be12585c6f3b627031dc52e550914d9345eb1c262df54,5616584b417aa4bdc15be12585c6f3b627031dc52e550914d9345eb1c262df54,15
feafdad62b7eb73c932342e24b3348e49e6348aefe3c6308fb0a6bbad9581c67,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,15
69c1e584e855035d628f16f57e29b5a03aac5e28e0a9f9b1d944e8be2691e693,69c1e584e855035d628f16f57e29b5a03aac5e28e0a9f9b1d944e8be2691e693,14
9c2198d2e1cac5c7c82ee6e611ece3435e6d428cd1fcb7ff6e3a00f43b235f39,9c2198d2e1cac5c7c82ee6e611ece3435e6d428cd1fcb7ff6e3a00f43b235f39,14
794a635988d135e7a4cfd57e78606c1d09b2274e20afabbf7126b0714ef20f5e,794a635988d135e7a4cfd57e78606c1d09b2274e20afabbf7126b0714ef20f5e,14
b9ec92a9163f6b6ba46d51c14f88893e73812ec0646ec0c5f76d3211dac344ac,b9ec92a9163f6b6ba46d51c14f88893e73812ec0646ec0c5f76d3211dac344ac,14
b06400d98909ccf8fbecdae2d37ef20e604ca8696f782f427b4dcaa938584bce,b06400d98909ccf8fbecdae2d37ef20e604ca8696f782f427b4dcaa938584bce,14
7a9d68ccb1d2929380a3c9569bde1f07dda2612a09c2cefed03cf984828e24e4,7a9d68ccb1d2929380a3c9569bde1f07dda2612a09c2cefed03cf984828e24e4,14
3bd8b09dcdd6c1abd8a0e59e9aaf8bede3fb911d3d55bc7360d797c7b242b5e1,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,14
61d8e14600cbd0ffc54f98f9a9d8d1a10dd875717ae6ce84089441e26faf1832,61d8e14600cbd0ffc54f98f9a9d8d1a10dd875717ae6ce84089441e26faf1832,14
a4dbdb09d021a4d0827d80aa8a61b31ce4e32d96a049eb8c98bea865e81ec96a,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,14
a5adf2e7b4fa3547e589482ef33b96612bb8a398b98271a6228f50ec7a6f3e52,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,14
84794f4f4a94492106e938d71fe26b8d033caa4e2df562d21a955125192f62f4,84794f4f4a94492106e938d71fe26b8d033caa4e2df562d21a955125192f62f4,14
4b8322e2297a009aab4f3906d331a785eef615e69ac1c3b4fd6c73e8c5a1870f,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,14
826de0083aa830dc56d9a7823622e1029662394e0329b3d9cdf5b743208e05dc,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,14
8ec673e1a1c8f976f57f3ac462dc0eff37aeee8526bb46a5bdd8ec2ece841b84,8ec673e1a1c8f976f57f3ac462dc0eff37aeee8526bb46a5bdd8ec2ece841b84,14
608dc112a8d6d89d0752503d23a8610685cd52f34827d655a137995c86777947,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,14
9dfb087da8da5e5e8bd28d6bde01be7d5207dfe081aa7b9cbb0a894848730a53,9dfb087da8da5e5e8bd28d6bde01be7d5207dfe081aa7b9cbb0a894848730a53,14
42d4b15b7ffce664f8cc7f2fad427f0cad791a7efadd7dd3bc7f442d091b8c21,42d4b15b7ffce664f8cc7f2fad427f0cad791a7efadd7dd3bc7f442d091b8c21,14
e7546fdf5fbd041fa4b7f194c701225906e31837a3165251e86430da407ff7ff,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,14
47f72392fece13b4520fb827ce619ea60062bc596dcaf0f9a60bb4ce375797ba,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,14
9802f39feccb3bb67b90f2d66cc0b00c070334c458413d9bea818ed54b285994,5d2233f5a1a6435891142442fac09a77809d0c16496f07b2575c3a451fbd7f60,14
